video_uid,origin_video_id,video_source,duration_sec,scenarios,device,deid_scrubbed_audio,deid_scrubbed_faces,example_clip_url,example_manifold_path,physical_setting_name,scan_cvdf_source_location,fb_participant_id
7cb7a77b-fe8f-45de-855a-cd39fa074815,20200727_E6_GX020096,utokyo,155.29,['Cooking'],GoPro Hero Black 8,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_859382558147056_5672042106637202096_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=0cf5ebc87ce92d1f50ebab9a434fe1ea&oe=6071FFDA&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/2e4f1ecd-8e7b-4ea2-b31a-46d9d6160ef9.mp4,None,None,179
7ccb476e-fa1e-4010-9e9b-a2ef06dc224d,P39_0099,cmu,1274.6100000000001,['Carpenter'],GoPro Hero Black 8,0,1,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_244852260555884_1705764830141039008_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=3c7f217edcdea825e4a8e540ff214fb9&oe=6071F5EC&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/1e7c71e2-e939-4620-b565-c7b4036f60d1.mp4,None,None,51
7cd4cc56-70f3-4a32-80fc-b6e2bbd55744,subject00003_video00088,minnesota,403.2,"['Cleaning / laundry', 'Playing games / video games', 'Talking with family members']",Zshade,0,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_205090694640697_169821397825852145_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=94556412b763c23f3faaaa3be137f466&oe=6072568F&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/054c6fc5-b3c1-45f2-b9d2-2235af819b1f.mp4,None,None,132
7d03c627-f1db-47da-94c9-103934259c06,P47_0097,cmu,1083.3300000000002,['Crafting/knitting/sewing/drawing/painting'],GoPro Hero Black 8,0,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_3948241641921217_1420258927048718504_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=b38cd82a9b4f118ffcc3388abbaac1e3&oe=6070CABA&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/0182f7ca-c88b-443a-8f95-d44afbfcd414.mp4,None,None,49
7d0e0392-28b8-4cb8-955d-f5f1dfb16158,P8_0030,cmu,2568.9,['Car mechanic'],GoPro Hero Black 8,0,0,None,manifold://ego4d_fair/tree/clip/04315205-9f59-43a3-9ed7-9951c5cd6b8f.mp4,None,None,44
7d2060fa-501e-46db-9d7a-aa0c634889c4,P47_0103,cmu,103.4,['Crafting/knitting/sewing/drawing/painting'],GoPro Hero Black 8,0,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/104128219_192666492232909_858656913728553688_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=745e355ce2a8b21797e03af4aca2eb86&oe=6071ACA7&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/17633684-8a14-4eca-b7b5-f98ed5c266d7.mp4,None,None,49
7d683e6b-ba5f-4c3f-9358-13ba16799993,unict_001_0150,unict,509.27,['Scooter mechanic'],GoPro Hero Black 7,0,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_427684421673861_7310497858543663199_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=acf1c75e80aa1e765edcb111f7d079b5&oe=60722B77&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/62c4f606-1601-4dae-ba77-cd656d0c3d80.mp4,Scooter mechanic,s3://ego4d-unict/3dscans/unict_3dscan_001/,29
7d6d6cae-0601-485d-b900-482b4254e9f8,unict_013_4875,unict,2015.33,['Cleaning / laundry'],GoPro Hero 4,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/44064862_537519993855744_4215797192946562929_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=19dff829cc7f3e1027969837d16ef750&oe=6071E587&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/016b416f-3e39-40c6-a198-037f1b95f4bc.mp4,None,None,30
7d835232-8116-4599-b464-dae42bed8064,P8_0208,cmu,196.27,['Car mechanic'],GoPro Hero Black 8,0,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_232863875171178_4206850839891128170_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=424c2878e052527c1aaf26af05d4922c&oe=6070B175&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/2a10f635-e7e9-4d1f-a607-d1efecd75ee9.mp4,None,None,44
7d9d151b-3985-403e-8b47-195c3fc7d278,8_sid_2020_1026_142832_001,utokyo,442.37,['Participating in a meeting'],Weeview ,1,0,None,manifold://ego4d_fair/tree/clip/986dbe22-e541-4bf0-8fea-06f2f3cdd259.mp4,None,None,209
7dae465c-26d8-49a4-a9bb-b02d6524d542,unict_014_0025,unict,77.47,['Household management - caring for kids'],GoPro Hero 4,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_261110782236312_6845142806287045950_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=81155857b573dcf97cfa8fc40da564fe&oe=60738D82&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/efd61276-6d47-440b-a31b-e0fac7590e6a.mp4,None,None,31
7dd6f14c-bdc0-45cc-86c1-a2af2b61d177,unict_030_5057,unict,1098.51,['Household management - caring for kids'],GoPro Hero Black 8,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/40198025_236753914809505_105926217974197417_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=63f3b8f84501c39c57319a0b56178887&oe=6070DA79&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/0480bb3b-fc2d-4a8b-a00b-97f60b30b2c1.mp4,None,None,33
7dd8f1d3-c197-48cd-81cf-d46d9390920f,014_0911_0351,kaust,738.83,[],GoPro Hero Black 7,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_393220301914356_9026242260476338736_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=0818d87603a0ab7c96e0b5eb980b37be&oe=6071E406&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/29b5d416-5f2d-4c3d-a414-d4ee20ffc73f.mp4,None,None,4
7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b,0615_001_021_001_001_081_001,iiith,5645.849999999999,['Cooking'],GoPro Hero Black 7,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_1028248117661122_2916488585999839072_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=886010685c4d06782520a8d183b5671b&oe=607353B8&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/49d08f47-12c9-43dc-b698-e2ec837f8555.mp4,None,None,84
7ddc2c83-3cb0-4bb1-8e91-3ef60f88864d,P10_0045,cmu,1662.94,['Walking the dog / pet'],GoPro Hero Black 8,0,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_445234683194468_5455505411600456977_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=4cd4021690eb06b0c305cd2ba8ad0002&oe=60713FC9&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/010ffe04-9707-4eac-a61c-255db2508ced.mp4,None,None,56
7e4de34c-b5e4-428d-b2d2-5352d5894d9f,unict_015_0321,unict,117.97,['Cleaning / laundry'],GoPro Hero Black 7,0,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/103769714_466558657865961_5724656254649909984_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=2f7e8e0f7c0ae1a90fb53ffb4bd05fcf&oe=60743D05&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/02fbef3d-6ca8-47bb-981d-ed59f60507eb.mp4,None,None,16
7e70088e-9874-4116-880e-496c835d71c6,0295_007_053_001_004_039_002,iiith,5837.719999999999,['Making Bricks'],GoPro Hero Black 7,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/41903165_3525270397594874_2555816229661691572_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=af1102b781f18476558438c914f2b128&oe=6071F737&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/00602850-528a-4cc1-8aa3-c0aa81ccbb80.mp4,None,None,59
7e78a081-96fa-48ad-894a-8c55e93ac4a8,unict_038_0642,unict,1004.0,['Household management - caring for kids'],GoPro Hero Black 8,1,0,None,manifold://ego4d_fair/tree/clip/00305238-f58d-4602-8462-27934e7047e0.mp4,None,None,11
7e82e95c-1bf4-4860-aa68-12502c2ced93,20200712_E1_GX010062,utokyo,444.33,['Cooking'],GoPro Hero Black 8,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_384482712781132_7942565566004971376_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=6cb685a0c91a801bd1b371d856fd0974&oe=607123FB&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/3b83d5df-31f2-4670-9ec7-4301a3878c1c.mp4,None,None,187
7e8d03f2-2ff9-431d-af81-e5ffcd954a63,unict_014_0001,unict,106.8,['Cooking'],GoPro Hero 4,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/43211860_444876459967833_577908697017494561_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=88c72fea585c115b1efccc44aa00b3d9&oe=6072A0BA&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/0378819c-490d-48c2-b799-f03acd7d6fa2.mp4,None,None,31
7e955947-e9b4-434a-94b9-10f52bc53816,P6_0075,cmu,1235.13,['Crafting/knitting/sewing/drawing/painting'],GoPro Hero Black 8,0,0,None,manifold://ego4d_fair/tree/clip/1a42fb59-25aa-4cc5-960f-ce3af834adb8.mp4,None,None,45
7ee54372-b950-47fc-915c-f700d4a72af8,0477_001_018_001_006_053_001,iiith,5403.5199999999995,['Cleaning / laundry'],GoPro Hero Black 7,1,0,None,manifold://ego4d_fair/tree/clip/00062df8-27af-4290-8ebd-8b9efeedf5bb.mp4,None,None,104
7eec879d-fe82-42e3-9f1b-5a01f53b1591,P42_0207,cmu,1442.2,"['jobs related to construction/renovation company\n(Director of work, tiler, plumber, Electrician, Handyman, etc)']",GoPro Hero Black 8,0,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_891910091543142_675728186549001672_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=db6f0fff6c6ab9838093c726e1b84e6b&oe=6072A8FD&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/00bed0f8-c9d1-4918-bf87-3c14eee72a98.mp4,None,None,54
7f0320b1-b866-4c80-99bf-42125d99b99e,0197_007_086_002_006_025_001_3,iiith,1114.2,['Blacksmith'],GoPro Hero Black 7,1,0,None,manifold://ego4d_fair/tree/clip/02994728-bac4-48e1-b85c-91ed116953e8.mp4,None,None,97
7f09822a-87b9-4eac-bb34-3f1059c704d1,P50_0341,cmu,4234.799999999999,['Doing yardwork / shoveling snow'],GoPro Hero Black 8,0,1,None,manifold://ego4d_fair/tree/clip/13600afa-af6c-4114-8644-514da0dcfce6.mp4,None,None,48
7f123171-c6dd-4197-bf29-3ba4d4a584f7,0463_007_085_002_006_077_002,iiith,2852.25,['Farmer'],GoPro Hero Black 7,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_3733286586785171_8830691930072573875_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=577992063d674f34aabdda87b642d750&oe=607422CA&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/0160a131-92ae-4ff4-b368-e0cdb38546eb.mp4,None,None,106
7f1b26ab-ffc6-40c3-9cb3-572311ccf0d9,unict_046_0659,unict,998.1400000000001,['Car/scooter washing'],GoPro Hero Black 8,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/41832203_1790142384478834_7489099296093751472_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=f8198b4574f8f843fd07f962dd599f24&oe=60734DB2&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/00001083-f844-4925-ae32-01478d467a4a.mp4,None,None,15
7f267263-b89f-43a7-b591-faa33ef5affe,P8_0084,cmu,7.43,['Car mechanic'],GoPro Hero Black 8,0,0,None,manifold://ego4d_fair/tree/clip/0266d046-0b8b-439f-9af2-f0b9a865867f.mp4,None,None,44
7f334458-5c4c-4223-b04d-80616499adbb,unict_028_0610,unict,166.7,['Bike mechanic'],GoPro Hero Black 8,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/40173350_247441100340257_7571809244065036426_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=0351b628a6639ed126d1730869c54311&oe=60723208&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/01a71fe5-c280-41d6-bbcb-75d6fdcd794d.mp4,Bike mechanic,s3://ego4d-unict/3dscans/unict_3dscan_004/,17
7f4225ed-a076-4530-91cf-f3903c5d7637,20200629_E2_GX010046,utokyo,708.01,['Cooking'],GoPro Hero Black 8,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_319616776169809_6661728631521735037_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=0462ae591776ce3a5f3bce24adfd9b23&oe=60723B81&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/22985b52-7865-434a-90b2-a2f4c6cb07ee.mp4,None,None,186
7f4665ed-5b40-43da-a35f-f4d6ea8a5d57,unict_021_0895,unict,410.2,['Carpenter'],GoPro Hero 4,1,0,None,manifold://ego4d_fair/tree/clip/014e6fd1-74f4-4eb2-b3c4-f92aeaf5cadb.mp4,None,None,19
7f53fc56-d792-483c-9243-71796f4a47e5,unict_003_0492,unict,835.74,['Carpenter'],GoPro Hero Black 7,0,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_890262185123974_1522201196386108102_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=4d0a17e65ae12f5feaa03164c0f8b2a3&oe=60720142&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/66ab193a-8ce4-4549-8c55-ba012b3f4199.mp4,None,None,20
7f582f18-fdd5-4d3d-abe5-e8a1e9739d1f,20200712_E5_GX030083,utokyo,159.68,['Cooking'],GoPro Hero Black 8,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_153479589464074_7565452250686338154_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=7f37f5f8103bdfdea6b88ff321f292f3&oe=60742963&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/3d846343-ce99-4c22-bb3b-5cad9b1d45a8.mp4,None,None,206
7f5ed6e1-aca1-40d5-87c6-d156c5f02263,subject00003_video00039,minnesota,1223.13,['Camp setup/pack-up/chores'],Zshade,0,0,None,manifold://ego4d_fair/tree/clip/00ca5135-e2de-4f49-b2b3-b6a200d2453d.mp4,None,None,132
7f70ae0a-d097-4dda-9afa-318188dfce2d,20200727_E1_GX010093,utokyo,708.01,['Cooking'],GoPro Hero Black 8,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_401344977773822_6869339838006775370_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=ff23622b987e03f1f848c43daa3e4060&oe=60730D53&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/00891aee-fa4a-4074-9e0c-53adaf016306.mp4,None,None,152
7f757982-5d25-4222-aa44-735c7475f0eb,unict_026_0500,unict,949.84,['Farmer'],GoPro Hero Black 8,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_1817887638378721_2080133662021969423_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=d176d688e9b22cb7a6a8bb98ff591219&oe=60738C64&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/022bf297-6932-450c-9624-106af1539d17.mp4,None,None,35
7f914bcb-da5c-4203-9fcb-d2cded88f5db,0047_001_022_001_004_008_001,iiith,1066.6100000000001,['Crafting/knitting/sewing/drawing/painting'],GoPro Hero Black 7,1,0,None,manifold://ego4d_fair/tree/clip/685b91a8-9ee0-472a-b077-4105b45f8497.mp4,None,None,99
7f959a19-7aaa-40f7-8159-726e85aa513b,20200615_E7_GX010004,utokyo,708.01,['Cooking'],GoPro Hero Black 8,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_436955244007106_359398156661610912_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=d47e3a73e2e49e28736cd372b4d56aed&oe=6071A491&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/3126f5dd-0f02-4710-a4f7-3f0676584283.mp4,None,None,196
7fb63b81-0a4f-4e9e-906b-60d1935d53c7,20200629_E4_GX010037,utokyo,708.01,['Cooking'],GoPro Hero Black 8,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_440498133951918_191615986453102500_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=bd18b60789d514f163d6a4f14d8d5b19&oe=6071084F&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/02bd3241-2bf8-4a11-a506-19a7f82df3fd.mp4,None,None,205
7ffad86d-f151-42d7-8adb-d5667c3bc7bc,0214_001_021_001_004_037_001,iiith,6348.419999999999,['Cooking'],GoPro Hero Black 7,1,0,None,manifold://ego4d_fair/tree/clip/001bb7b7-60e1-4d9e-b4a1-7c7a53285bc0.mp4,None,None,66
80155728-a0d7-4f06-a98e-e1dac50fc575,P8_0032,cmu,202.9,['Car mechanic'],GoPro Hero Black 8,0,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_762884611279375_3945894689447376311_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=b23907d865b141b843f85a01d13dd182&oe=6073B425&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/f700cd4b-4210-4985-9ee3-f82f0c02fd11.mp4,None,None,44
802623c2-0d7b-4c96-8f70-2a4865365abe,subject00029_video00019,minnesota,1800.2,['Cleaning / laundry'],Zshade,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_885978108640979_8408220990298559341_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=f3b296f3883dc5911cb5c483e3d7bfad&oe=6071CA95&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/0b7d993b-2b39-4e66-b2db-4244b8b7fb0c.mp4,None,None,261
802c311d-787d-434a-8383-7d576b1bfa2c,0233_001_022_001_004_034_001,iiith,657.3,['Crafting/knitting/sewing/drawing/painting'],GoPro Hero Black 7,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_150717843389226_3218801611964478216_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=6907492eb79e267838de7dfe22a0e43b&oe=60710669&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/29576219-a1c8-4b9c-b576-153f94b30d14.mp4,None,None,107
803d0524-47c8-45fe-a5d1-c6a71e2cd54b,0622_001_018_001_001_080_001,iiith,827.93,['Cleaning / laundry'],GoPro Hero Black 7,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/41993973_414490169655399_2104087737295332418_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=bed6849f6fd867668d46cec79a63e778&oe=60726314&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/001cae54-54a6-4b10-8533-da2663a25a60.mp4,None,None,81
80535887-f8d0-4b40-aef3-47a3912b0bcb,P50_0342,cmu,239.07,['Doing yardwork / shoveling snow'],GoPro Hero Black 8,0,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_474299570397766_4017325340607197484_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=7b43c53d68f7ea739476aea07ad1f79f&oe=60741DB2&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/d02461e5-e73f-4663-8970-f21e16f3f3db.mp4,None,None,48
805989f6-0696-4de2-ad9b-0f194e0ac48d,P8_0219,cmu,501.7,['Car mechanic'],GoPro Hero Black 8,0,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_530119607963659_4211242802236654485_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=9bd635955dc6c16d00ea364898e42217&oe=607114B0&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/285e4f8f-ecf1-42e6-a407-057443aea21b.mp4,None,None,44
806a2a39-9f9e-40a7-93f1-8a8298fbcf0e,unict_021_0967,unict,141.82,['Carpenter'],GoPro Hero 4,1,0,None,manifold://ego4d_fair/tree/clip/b7bae1db-97df-4310-9c32-c2c9ff6bad2a.mp4,None,None,19
80a780ed-2bc8-4c03-bf9e-794e3763f113,0061_007_062_002_002_004_001_2,iiith,1063.08,['Pulp Traces Factory (Egges)'],GoPro Hero Black 7,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_456269908892803_6747810316951918792_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=56b29d6fed70ed6cfe54a1d7cdc03900&oe=6072217E&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/98cd28a0-e765-4601-9d41-2bddb077865c.mp4,None,None,124
80bb0c27-7b1d-414c-9285-07de8b6ebd44,20201204-1745-DJC-10002,indiana,3748.39,['Assembling a puzzle'],Ordro EP6 4K,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_126625772703647_8070732746953214807_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=559974a69b88c84f8e303d06c5cc4818&oe=6070D546&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/16ba52a1-2f69-4843-a031-27c03ffd1c48.mp4,None,None,225
80ca3477-ce2e-4de5-88b6-3e153ddd5c63,subject00003_video00012,minnesota,57.43,['Hiking'],Zshade,0,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_1317489448606503_1068528100068188305_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=fbe5d6054f91f9ef9c2534bbc7800f5c&oe=6073C58E&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/2f78d18b-7f79-4731-99d6-560c6c1da18c.mp4,None,None,132
80d2d992-0765-4fd9-b75b-7334cfefbd6f,subject00002_video00159,minnesota,1511.0,['Crafting/knitting/sewing/drawing/painting'],Zshade,0,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/40153281_2378482698959287_5641517783139155040_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=f80a12dfcf0e107d141c6f356edbb31f&oe=6071BBF7&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/00cb4db0-2d64-433e-a464-4ee013f052d1.mp4,None,None,137
80d6bcbe-8f67-4119-9983-752663bc41b7,0106_004_058_001_004_010_001,iiith,2318.63,['Playing games / video games'],GoPro Hero Black 7,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/103847311_265437391633471_704127783516347359_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=461e52232f2ab1c8cb4661b448ad68b9&oe=60706564&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/06eac80a-7699-48f4-9b6b-5c893ab1dd37.mp4,None,None,113
80f3dd0d-6ad9-4691-9de5-dc01a834bc0a,P42_0216,cmu,1351.03,"['jobs related to construction/renovation company\n(Director of work, tiler, plumber, Electrician, Handyman, etc)']",GoPro Hero Black 8,0,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_214052653808258_240845493495191004_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=cff4e6b9f876371dbe0a244cd1bcba8a&oe=60714CE5&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/03b060cc-0f1d-4e16-92a1-8da73c9896b6.mp4,None,None,54
8123607c-721e-4331-aed8-a609b9bd9243,3_sid_2020_1109_112414_001,utokyo,1501.0,['Participating in a meeting'],Weeview ,1,0,None,manifold://ego4d_fair/tree/clip/033ba613-738c-4f74-b135-edf9fd50c586.mp4,None,None,148
81267cd9-243f-4ec6-bd2e-bfaeaf334526,unict_025_0011,unict,143.27,"['jobs related to construction/renovation company\n(Director of work, tiler, plumber, Electrician, Handyman, etc)']",GoPro Hero Black 8,1,0,None,manifold://ego4d_fair/tree/clip/03471946-15e2-4f29-8af5-675a040e26d3.mp4,None,None,39
