video_uid,origin_video_id,component_index,parent_start_sec,parent_end_sec,cvdf_source_location
52328ebb-fa60-49f7-972c-7487a260c5a1,0115_004_056_002_004_000_001,2,1206.76,1813.19,s3://ego4d-iiith/videos/0115_004_056_002_004_000_001/0115_004_056_002_004_000_001-2.MP4
52328ebb-fa60-49f7-972c-7487a260c5a1,0115_004_056_002_004_000_001,3,1813.19,2330.9,s3://ego4d-iiith/videos/0115_004_056_002_004_000_001/0115_004_056_002_004_000_001-3.MP4
ad3c5424-eee8-401b-a9cc-827a5a2d76ae,0853_001_022_001_004_108_001,0,0.0,1058.07,s3://ego4d-iiith/videos/0853_001_022_001_004_108_001/0853_001_022_001_004_108_001_1.MP4
ad3c5424-eee8-401b-a9cc-827a5a2d76ae,0853_001_022_001_004_108_001,1,1058.07,2102.85,s3://ego4d-iiith/videos/0853_001_022_001_004_108_001/0853_001_022_001_004_108_001_2.MP4
92f8142a-25aa-444a-ae37-43fae4f95f18,unict_030_5069,0,0.0,531.07,s3://ego4d-unict/videos/unict_030_5069/mp4_data/video_chunk_00.mp4
92f8142a-25aa-444a-ae37-43fae4f95f18,unict_030_5069,1,0.0,531.07,s3://ego4d-unict/videos/unict_030_5069/imu_data/video_chunk_00.csv
92f8142a-25aa-444a-ae37-43fae4f95f18,unict_030_5069,2,531.07,895.3700000000001,s3://ego4d-unict/videos/unict_030_5069/mp4_data/video_chunk_01.mp4
92f8142a-25aa-444a-ae37-43fae4f95f18,unict_030_5069,3,531.07,895.3700000000001,s3://ego4d-unict/videos/unict_030_5069/imu_data/video_chunk_01.csv
8c1b30cd-f67f-479a-b723-7367528ccb8e,unict_042_0137,0,0.0,531.07,videos/unict_042_0137/imu_data/video_chunk_00.csv
8c1b30cd-f67f-479a-b723-7367528ccb8e,unict_042_0137,1,0.0,531.07,s3://ego4d-unict/videos/unict_042_0137/mp4_data/video_chunk_00.mp4
8c1b30cd-f67f-479a-b723-7367528ccb8e,unict_042_0137,2,531.07,1062.14,videos/unict_042_0137/imu_data/video_chunk_01.csv
8c1b30cd-f67f-479a-b723-7367528ccb8e,unict_042_0137,3,531.07,1062.14,s3://ego4d-unict/videos/unict_042_0137/mp4_data/video_chunk_01.mp4
8c1b30cd-f67f-479a-b723-7367528ccb8e,unict_042_0137,4,1062.14,1123.1100000000001,videos/unict_042_0137/imu_data/video_chunk_02.csv
8c1b30cd-f67f-479a-b723-7367528ccb8e,unict_042_0137,5,1062.14,1123.1100000000001,s3://ego4d-unict/videos/unict_042_0137/mp4_data/video_chunk_02.mp4
37d6465a-e887-4bad-8f33-235d2ec81bc7,P8_0061,0,0.0,531.6,s3://ego4d-cmu/Participant 8/0061/CMU_GH010061_008_GOPRO8_12_MECHANIC_06_29_2020.MP4
37d6465a-e887-4bad-8f33-235d2ec81bc7,P8_0061,1,531.6,606.47,s3://ego4d-cmu/Participant 8/0061/CMU_GH020061_008_GOPRO8_12_MECHANIC_06_29_2020.MP4
d85f0f6d-ec7d-4dd6-b829-c540a1a41193,unict_038_0645,0,0.0,531.07,videos/unict_038_0645/imu_data/video_chunk_00.csv
d85f0f6d-ec7d-4dd6-b829-c540a1a41193,unict_038_0645,1,0.0,531.07,s3://ego4d-unict/videos/unict_038_0645/mp4_data/video_chunk_00.mp4
d85f0f6d-ec7d-4dd6-b829-c540a1a41193,unict_038_0645,2,531.07,985.3700000000001,s3://ego4d-unict/videos/unict_038_0645/mp4_data/video_chunk_01.mp4
d85f0f6d-ec7d-4dd6-b829-c540a1a41193,unict_038_0645,3,531.07,985.3700000000001,videos/unict_038_0645/imu_data/video_chunk_01.csv
67759ea1-52a2-45ee-b129-f482532d83df,20200727_E6_GX010099,0,0.0,708.01,s3://ego4d-utokyo/ego4d_20200727/videos/E6/GX010099.MP4
7f4225ed-a076-4530-91cf-f3903c5d7637,20200629_E2_GX010046,0,0.0,708.01,s3://ego4d-utokyo/ego4d_20200629/videos/E2/GX010046.MP4
80d2d992-0765-4fd9-b75b-7334cfefbd6f,subject00002_video00159,0,0.0,300.0,s3://ego4d-minnesota/subject00002/video00159/part000.MP4
80d2d992-0765-4fd9-b75b-7334cfefbd6f,subject00002_video00159,1,300.0,600.0,s3://ego4d-minnesota/subject00002/video00159/part001.MP4
80d2d992-0765-4fd9-b75b-7334cfefbd6f,subject00002_video00159,2,600.0,900.0,s3://ego4d-minnesota/subject00002/video00159/part002.MP4
80d2d992-0765-4fd9-b75b-7334cfefbd6f,subject00002_video00159,3,900.0,1200.0,s3://ego4d-minnesota/subject00002/video00159/part003.MP4
80d2d992-0765-4fd9-b75b-7334cfefbd6f,subject00002_video00159,4,1200.0,1500.0,s3://ego4d-minnesota/subject00002/video00159/part004.MP4
80d2d992-0765-4fd9-b75b-7334cfefbd6f,subject00002_video00159,5,1500.0,1511.0,s3://ego4d-minnesota/subject00002/video00159/part005.MP4
e7fb0d28-0ff3-43fd-88f4-ab04f15a8c97,0253_001_022_001_004_037_001,0,0.0,1058.07,REDACTED
e7fb0d28-0ff3-43fd-88f4-ab04f15a8c97,0253_001_022_001_004_037_001,1,1058.07,2116.14,s3://ego4d-iiith/videos/0253_001_022_001_004_037_001/0253_001_022_001_004_037_001_2.MP4
e7fb0d28-0ff3-43fd-88f4-ab04f15a8c97,0253_001_022_001_004_037_001,2,2116.14,3174.21,s3://ego4d-iiith/videos/0253_001_022_001_004_037_001/0253_001_022_001_004_037_001_3.MP4
e7fb0d28-0ff3-43fd-88f4-ab04f15a8c97,0253_001_022_001_004_037_001,3,3174.21,4232.28,s3://ego4d-iiith/videos/0253_001_022_001_004_037_001/0253_001_022_001_004_037_001_4.MP4
e7fb0d28-0ff3-43fd-88f4-ab04f15a8c97,0253_001_022_001_004_037_001,4,4232.28,4715.2,s3://ego4d-iiith/videos/0253_001_022_001_004_037_001/0253_001_022_001_004_037_001_5.MP4
d2db76c4-11e1-4b69-8761-b5f64a404ca9,subject00019_video00006,0,0.0,300.0,s3://ego4d-minnesota/subject00019/video00006/part000.MP4
d2db76c4-11e1-4b69-8761-b5f64a404ca9,subject00019_video00006,1,300.0,600.0,s3://ego4d-minnesota/subject00019/video00006/part001.MP4
d2db76c4-11e1-4b69-8761-b5f64a404ca9,subject00019_video00006,2,600.0,900.0,s3://ego4d-minnesota/subject00019/video00006/part002.MP4
d2db76c4-11e1-4b69-8761-b5f64a404ca9,subject00019_video00006,3,900.0,1200.03,s3://ego4d-minnesota/subject00019/video00006/part003.MP4
d2db76c4-11e1-4b69-8761-b5f64a404ca9,subject00019_video00006,4,1200.03,1403.73,s3://ego4d-minnesota/subject00019/video00006/part004.MP4
c19c69ba-ac3a-4ba9-82ea-d09e77876f7e,0217_001_021_001_004_036_001,0,0.0,1058.07,s3://ego4d-iiith/videos/0217_001_021_001_004_036_001/0217_001_021_001_004_036_001_1.MP4
c19c69ba-ac3a-4ba9-82ea-d09e77876f7e,0217_001_021_001_004_036_001,1,1058.07,2116.14,s3://ego4d-iiith/videos/0217_001_021_001_004_036_001/0217_001_021_001_004_036_001_2.MP4
c19c69ba-ac3a-4ba9-82ea-d09e77876f7e,0217_001_021_001_004_036_001,2,2116.14,3174.21,s3://ego4d-iiith/videos/0217_001_021_001_004_036_001/0217_001_021_001_004_036_001_3.MP4
c19c69ba-ac3a-4ba9-82ea-d09e77876f7e,0217_001_021_001_004_036_001,3,3174.21,4232.28,s3://ego4d-iiith/videos/0217_001_021_001_004_036_001/0217_001_021_001_004_036_001_4.MP4
c19c69ba-ac3a-4ba9-82ea-d09e77876f7e,0217_001_021_001_004_036_001,4,4232.28,5290.349999999999,s3://ego4d-iiith/videos/0217_001_021_001_004_036_001/0217_001_021_001_004_036_001_5.MP4
c19c69ba-ac3a-4ba9-82ea-d09e77876f7e,0217_001_021_001_004_036_001,5,5290.349999999999,5860.419999999999,s3://ego4d-iiith/videos/0217_001_021_001_004_036_001/0217_001_021_001_004_036_001_6.MP4
bef14b04-44c1-49f2-8cdb-be497e0f94e9,034_0000_0199,0,0.0,531.6,s3://ego4d-kaust/batch1/034/034_0000_0199/videos/GH010199.mp4
f5cfbdee-bad1-44c7-b97b-5269e5ae9764,20200629_E9_GX010030,0,0.0,657.56,s3://ego4d-utokyo/ego4d_20200629/videos/E9/GX010030.MP4
d02bd0da-e84e-40b8-81d7-47106f1911ae,unict_028_0600,0,0.0,531.07,s3://ego4d-unict/videos/unict_028_0600/mp4_data/video_chunk_00.mp4
d02bd0da-e84e-40b8-81d7-47106f1911ae,unict_028_0600,1,0.0,531.07,s3://ego4d-unict/videos/unict_028_0600/imu_data/video_chunk_00.csv
d02bd0da-e84e-40b8-81d7-47106f1911ae,unict_028_0600,2,531.07,671.5400000000001,s3://ego4d-unict/videos/unict_028_0600/imu_data/video_chunk_01.csv
d02bd0da-e84e-40b8-81d7-47106f1911ae,unict_028_0600,3,531.07,671.5400000000001,s3://ego4d-unict/videos/unict_028_0600/mp4_data/video_chunk_01.mp4
a66d4691-5c62-4e1d-90c0-854d3ccb2421,subject00012_video00004,0,0.0,226.43,s3://ego4d-minnesota/subject00012/video00004/part000.MP4
7bca86ab-7327-4a38-8d2f-0a668da52f5d,unict_007_0252,0,0.0,1058.07,s3://ego4d-unict/videos/unict_007_0252/mp4_data/video_chunk_00.mp4
7bca86ab-7327-4a38-8d2f-0a668da52f5d,unict_007_0252,1,0.0,1058.07,s3://ego4d-unict/videos/unict_007_0252/imu_data/video_chunk_00.csv
7bca86ab-7327-4a38-8d2f-0a668da52f5d,unict_007_0252,2,1058.07,1091.6299999999999,s3://ego4d-unict/videos/unict_007_0252/imu_data/video_chunk_01.csv
7bca86ab-7327-4a38-8d2f-0a668da52f5d,unict_007_0252,3,1058.07,1091.6299999999999,s3://ego4d-unict/videos/unict_007_0252/mp4_data/video_chunk_01.mp4
68763477-062c-4502-a814-99c384b5faca,P6_0042,0,0.0,531.6,s3://ego4d-cmu/Participant 6/0042/CMU_010042_006_GOPRO8_08_PAINTER_05_08_2020.MP4
68763477-062c-4502-a814-99c384b5faca,P6_0042,1,531.6,1063.2,s3://ego4d-cmu/Participant 6/0042/CMU_020042_006_GOPRO8_08_PAINTER_05_04_2020.MP4
68763477-062c-4502-a814-99c384b5faca,P6_0042,2,1063.2,1594.8000000000002,s3://ego4d-cmu/Participant 6/0042/CMU_030042_006_GOPRO8_08_PAINTER_05_04_2020.MP4
68763477-062c-4502-a814-99c384b5faca,P6_0042,3,1594.8000000000002,1635.8300000000002,s3://ego4d-cmu/Participant 6/0042/CMU_040042_006_GOPRO8_08_PAINTER_05_04_2020.MP4
415c9b83-b4a1-49ba-832b-f77c2e6f996c,20200629_E4_GX010046,0,0.0,708.01,s3://ego4d-utokyo/ego4d_20200629/videos/E4/GX010046.MP4
1707542b-3bdf-4671-a4e4-06a04eea3974,20200712_E9_GX030039,0,0.0,131.32,s3://ego4d-utokyo/ego4d_20200712/videos/E9/GX030039.MP4
3b0ce903-543e-4a4b-a17b-ccc3739f60f0,0452_007_085_001_006_064_002,0,0.0,1058.07,s3://ego4d-iiith/videos/0452_007_085_001_006_064_002/0452_007_085_001_006_064_002_1.MP4
3b0ce903-543e-4a4b-a17b-ccc3739f60f0,0452_007_085_001_006_064_002,1,1058.07,2116.14,REDACTED
3b0ce903-543e-4a4b-a17b-ccc3739f60f0,0452_007_085_001_006_064_002,2,2116.14,3174.21,s3://ego4d-iiith/videos/0452_007_085_001_006_064_002/0452_007_085_001_006_064_002_3.MP4
3b0ce903-543e-4a4b-a17b-ccc3739f60f0,0452_007_085_001_006_064_002,3,3174.21,4232.28,s3://ego4d-iiith/videos/0452_007_085_001_006_064_002/0452_007_085_001_006_064_002_4.MP4
3b0ce903-543e-4a4b-a17b-ccc3739f60f0,0452_007_085_001_006_064_002,4,4232.28,5290.349999999999,s3://ego4d-iiith/videos/0452_007_085_001_006_064_002/0452_007_085_001_006_064_002_5.MP4
3b0ce903-543e-4a4b-a17b-ccc3739f60f0,0452_007_085_001_006_064_002,5,5290.349999999999,6009.049999999999,s3://ego4d-iiith/videos/0452_007_085_001_006_064_002/0452_007_085_001_006_064_002_6.MP4
44d3ef02-cfe2-48e1-bd86-91ea242d5bbc,20210202-1700-DJC-10052,0,0.0,3508.54,s3://ego4d-indiana/20210202-1700-DJC/10052/gaze_positions.csv
44d3ef02-cfe2-48e1-bd86-91ea242d5bbc,20210202-1700-DJC-10052,1,0.0,3508.54,s3://ego4d-indiana/20210202-1700-DJC/10052/20210202-1700-DJC-10052-gazefinal.mp4
44d3ef02-cfe2-48e1-bd86-91ea242d5bbc,20210202-1700-DJC-10052,2,0.0,3508.54,s3://ego4d-indiana/20210202-1700-DJC/10052/20210202-1700-DJC-10052-0-world.mp4
4bf6f440-cb35-43ba-b33e-f4355db66e70,0161_002_078_001_006_000_001,0,0.0,602.33,REDACTED
4bf6f440-cb35-43ba-b33e-f4355db66e70,0161_002_078_001_006_000_001,1,602.33,1204.66,s3://ego4d-iiith/videos/0161_002_078_001_006_000_001/0161_002_078_001_006_000_001-1.MP4
4bf6f440-cb35-43ba-b33e-f4355db66e70,0161_002_078_001_006_000_001,2,1204.66,1806.9900000000002,REDACTED
4bf6f440-cb35-43ba-b33e-f4355db66e70,0161_002_078_001_006_000_001,3,1806.9900000000002,2409.32,REDACTED
4bf6f440-cb35-43ba-b33e-f4355db66e70,0161_002_078_001_006_000_001,4,2409.32,3011.65,REDACTED
4bf6f440-cb35-43ba-b33e-f4355db66e70,0161_002_078_001_006_000_001,5,3011.65,3616.15,s3://ego4d-iiith/videos/0161_002_078_001_006_000_001/0161_002_078_001_006_000_001-5.MP4
4bf6f440-cb35-43ba-b33e-f4355db66e70,0161_002_078_001_006_000_001,6,3616.15,4220.65,REDACTED
4bf6f440-cb35-43ba-b33e-f4355db66e70,0161_002_078_001_006_000_001,7,4220.65,4823.62,s3://ego4d-iiith/videos/0161_002_078_001_006_000_001/0161_002_078_001_006_000_001-7.MP4
4bf6f440-cb35-43ba-b33e-f4355db66e70,0161_002_078_001_006_000_001,8,4823.62,5426.59,REDACTED
4bf6f440-cb35-43ba-b33e-f4355db66e70,0161_002_078_001_006_000_001,9,5426.59,6029.56,REDACTED
4bf6f440-cb35-43ba-b33e-f4355db66e70,0161_002_078_001_006_000_001,10,6029.56,6632.530000000001,REDACTED
4bf6f440-cb35-43ba-b33e-f4355db66e70,0161_002_078_001_006_000_001,11,6632.530000000001,7235.500000000001,REDACTED
4bf6f440-cb35-43ba-b33e-f4355db66e70,0161_002_078_001_006_000_001,12,7235.500000000001,7838.470000000001,REDACTED
4bf6f440-cb35-43ba-b33e-f4355db66e70,0161_002_078_001_006_000_001,13,7838.470000000001,8439.980000000001,s3://ego4d-iiith/videos/0161_002_078_001_006_000_001/0161_002_078_001_006_000_001-13.MP4
4bf6f440-cb35-43ba-b33e-f4355db66e70,0161_002_078_001_006_000_001,14,8439.980000000001,9047.480000000001,s3://ego4d-iiith/videos/0161_002_078_001_006_000_001/0161_002_078_001_006_000_001-14.MP4
4bf6f440-cb35-43ba-b33e-f4355db66e70,0161_002_078_001_006_000_001,15,9047.480000000001,9263.080000000002,s3://ego4d-iiith/videos/0161_002_078_001_006_000_001/0161_002_078_001_006_000_001-15.MP4
628f181f-de40-4db8-b56c-f1b62ab6ba8a,20200712_E2_GX010071,0,0.0,587.71,s3://ego4d-utokyo/ego4d_20200712/videos/E2/GX010071.MP4
884f228c-1143-4557-8a15-416adfb74b72,2_sid_2020_1124_105546_001,0,0.0,1501.0,s3://ego4d-utokyo/201124/2/sid_2020_1124_105546_001.MP4
30b9ff64-51c8-4481-ba6a-733ea2060aef,026_0717_0217,0,0.0,531.65,s3://ego4d-kaust/batch2/026/026_0717_0217/imu/GH010217-imu.csv
30b9ff64-51c8-4481-ba6a-733ea2060aef,026_0717_0217,1,0.0,531.65,s3://ego4d-kaust/batch2/026/026_0717_0217/videos/GH010217.mp4
30b9ff64-51c8-4481-ba6a-733ea2060aef,026_0717_0217,2,531.65,1063.3,s3://ego4d-kaust/batch2/026/026_0717_0217/imu/GH020217-imu.csv
30b9ff64-51c8-4481-ba6a-733ea2060aef,026_0717_0217,3,531.65,1063.3,s3://ego4d-kaust/batch2/026/026_0717_0217/videos/GH020217.mp4
30b9ff64-51c8-4481-ba6a-733ea2060aef,026_0717_0217,4,1063.3,1594.9,s3://ego4d-kaust/batch2/026/026_0717_0217/videos/GH030217.mp4
30b9ff64-51c8-4481-ba6a-733ea2060aef,026_0717_0217,5,1063.3,1594.9,s3://ego4d-kaust/batch2/026/026_0717_0217/imu/GH030217-imu.csv
30b9ff64-51c8-4481-ba6a-733ea2060aef,026_0717_0217,6,1594.9,1810.3000000000002,s3://ego4d-kaust/batch2/026/026_0717_0217/videos/GH040217.mp4
30b9ff64-51c8-4481-ba6a-733ea2060aef,026_0717_0217,7,1594.9,1810.3000000000002,s3://ego4d-kaust/batch2/026/026_0717_0217/imu/GH040217-imu.csv
8f760f0b-6b84-4a89-b553-288254c7533f,20200712_E7_GX010083,0,0.0,708.01,s3://ego4d-utokyo/ego4d_20200712/videos/E7/GX010083.MP4
9029043d-60b2-4b65-949a-5fb482c99dfb,0531_001_021_001_004_036_001,0,0.0,1058.07,REDACTED
9029043d-60b2-4b65-949a-5fb482c99dfb,0531_001_021_001_004_036_001,1,1058.07,2116.14,s3://ego4d-iiith/videos/0531_001_021_001_004_036_001/0531_001_021_001_004_036_001_2.MP4
9029043d-60b2-4b65-949a-5fb482c99dfb,0531_001_021_001_004_036_001,2,2116.14,2787.88,s3://ego4d-iiith/videos/0531_001_021_001_004_036_001/0531_001_021_001_004_036_001_3.MP4
f161ecef-4337-4d50-8d71-41ed1ea1982d,0348_007_085_001_006_054_002,0,0.0,1058.07,s3://ego4d-iiith/videos/0348_007_085_001_006_054_002/0348_007_085_001_006_054_002_1.MP4
f161ecef-4337-4d50-8d71-41ed1ea1982d,0348_007_085_001_006_054_002,1,1058.07,2116.14,s3://ego4d-iiith/videos/0348_007_085_001_006_054_002/0348_007_085_001_006_054_002_2.MP4
f161ecef-4337-4d50-8d71-41ed1ea1982d,0348_007_085_001_006_054_002,2,2116.14,3174.21,s3://ego4d-iiith/videos/0348_007_085_001_006_054_002/0348_007_085_001_006_054_002_3.MP4
f161ecef-4337-4d50-8d71-41ed1ea1982d,0348_007_085_001_006_054_002,3,3174.21,4232.28,s3://ego4d-iiith/videos/0348_007_085_001_006_054_002/0348_007_085_001_006_054_002_4.MP4
f161ecef-4337-4d50-8d71-41ed1ea1982d,0348_007_085_001_006_054_002,4,4232.28,5290.349999999999,s3://ego4d-iiith/videos/0348_007_085_001_006_054_002/0348_007_085_001_006_054_002_5.MP4
f161ecef-4337-4d50-8d71-41ed1ea1982d,0348_007_085_001_006_054_002,5,5290.349999999999,5771.4,s3://ego4d-iiith/videos/0348_007_085_001_006_054_002/0348_007_085_001_006_054_002_6.MP4
bb5781d9-57a1-473a-ae49-c47e73894e4f,20200615_E1_GX040017,0,0.0,257.22,s3://ego4d-utokyo/ego4d_20200615/videos/E1/GX040017.MP4
ff8ff452-a779-4ab4-baf4-71588be5274e,subject00019_video00027,0,0.0,300.0,s3://ego4d-minnesota/subject00019/video00027/part000.MP4
ff8ff452-a779-4ab4-baf4-71588be5274e,subject00019_video00027,1,300.0,600.0,s3://ego4d-minnesota/subject00019/video00027/part001.MP4
ff8ff452-a779-4ab4-baf4-71588be5274e,subject00019_video00027,2,600.0,900.0,s3://ego4d-minnesota/subject00019/video00027/part002.MP4
ff8ff452-a779-4ab4-baf4-71588be5274e,subject00019_video00027,3,900.0,1200.0,s3://ego4d-minnesota/subject00019/video00027/part003.MP4
ff8ff452-a779-4ab4-baf4-71588be5274e,subject00019_video00027,4,1200.0,1500.03,s3://ego4d-minnesota/subject00019/video00027/part004.MP4
ff8ff452-a779-4ab4-baf4-71588be5274e,subject00019_video00027,5,1500.03,1800.06,s3://ego4d-minnesota/subject00019/video00027/part005.MP4
96426762-8765-48b9-9f72-709733032ee7,0045_004_056_002_004_010_001,0,0.0,600.1,s3://ego4d-iiith/videos/0045_004_056_002_004_010_001/0045_004_056_002_004_010_001-0.MP4
96426762-8765-48b9-9f72-709733032ee7,0045_004_056_002_004_010_001,1,600.1,1205.01,s3://ego4d-iiith/videos/0045_004_056_002_004_010_001/0045_004_056_002_004_010_001-1.MP4
96426762-8765-48b9-9f72-709733032ee7,0045_004_056_002_004_010_001,2,1205.01,1812.99,s3://ego4d-iiith/videos/0045_004_056_002_004_010_001/0045_004_056_002_004_010_001-2.MP4
96426762-8765-48b9-9f72-709733032ee7,0045_004_056_002_004_010_001,3,1812.99,2415.76,s3://ego4d-iiith/videos/0045_004_056_002_004_010_001/0045_004_056_002_004_010_001-3.MP4
96426762-8765-48b9-9f72-709733032ee7,0045_004_056_002_004_010_001,4,2415.76,3018.28,s3://ego4d-iiith/videos/0045_004_056_002_004_010_001/0045_004_056_002_004_010_001-4.MP4
96426762-8765-48b9-9f72-709733032ee7,0045_004_056_002_004_010_001,5,3018.28,3621.8900000000003,s3://ego4d-iiith/videos/0045_004_056_002_004_010_001/0045_004_056_002_004_010_001-5.MP4
96426762-8765-48b9-9f72-709733032ee7,0045_004_056_002_004_010_001,6,3621.8900000000003,3710.59,s3://ego4d-iiith/videos/0045_004_056_002_004_010_001/0045_004_056_002_004_010_001-6.MP4
6707a7eb-6add-4954-a53c-1cc4618636e1,P42_0221,0,0.0,531.6,s3://ego4d-cmu/Participant 42/0221/CMU_GH010221_042_GOPRO8_05_CONSTRUCTION_09_21_2020.MP4
6707a7eb-6add-4954-a53c-1cc4618636e1,P42_0221,1,531.6,1063.2,s3://ego4d-cmu/Participant 42/0221/CMU_GH020221_042_GOPRO8_05_CONSTRUCTION_09_21_2020.MP4
6707a7eb-6add-4954-a53c-1cc4618636e1,P42_0221,2,1063.2,1277.3700000000001,s3://ego4d-cmu/Participant 42/0221/CMU_GH030221_042_GOPRO8_05_CONSTRUCTION_09_21_2020.MP4
b9999e88-0828-4ee8-9a88-35b89b5459be,0661_001_022_001_004_098_002,0,0.0,507.57,REDACTED
b9999e88-0828-4ee8-9a88-35b89b5459be,0661_001_022_001_004_098_002,1,507.57,1015.14,s3://ego4d-iiith/videos/0661_001_022_001_004_098_002/0661_001_022_001_004_098_002_2.MP4
80155728-a0d7-4f06-a98e-e1dac50fc575,P8_0032,0,0.0,202.9,s3://ego4d-cmu/Participant 8/0032/CMU_GH010032_008_GOPRO8_12_MECHANIC_05_22_2020.MP4
4c6c4e0f-9bca-4ff6-a20e-7786c1640eb0,20200615_E4_GX010020,0,0.0,88.87,s3://ego4d-utokyo/ego4d_20200615/videos/E4/GX010020.MP4
5003f1c0-43e2-41d1-89f7-b29484407681,P7_0018,0,0.0,400.5,s3://ego4d-cmu/Participant 7/0018/CMU_010018_007_GOPRO8_09_YARDWORK_05_23_2020.mp4
2bc60910-3a1f-4498-a579-a1bcf105aee7,unict_028_0593,0,0.0,531.07,s3://ego4d-unict/videos/unict_028_0593/mp4_data/video_chunk_00.mp4
2bc60910-3a1f-4498-a579-a1bcf105aee7,unict_028_0593,1,0.0,531.07,videos/unict_028_0593/imu_data/video_chunk_00.csv
2bc60910-3a1f-4498-a579-a1bcf105aee7,unict_028_0593,2,531.07,831.5400000000001,videos/unict_028_0593/imu_data/video_chunk_01.csv
2bc60910-3a1f-4498-a579-a1bcf105aee7,unict_028_0593,3,531.07,831.5400000000001,s3://ego4d-unict/videos/unict_028_0593/mp4_data/video_chunk_01.mp4
2329f803-44b1-4654-b8b7-564a016b5478,subject00003_video00014,0,0.0,300.0,s3://ego4d-minnesota/subject00003/video00014/part000.MP4
2329f803-44b1-4654-b8b7-564a016b5478,subject00003_video00014,1,300.0,600.0,s3://ego4d-minnesota/subject00003/video00014/part001.MP4
2329f803-44b1-4654-b8b7-564a016b5478,subject00003_video00014,2,600.0,714.63,s3://ego4d-minnesota/subject00003/video00014/part002.MP4
0db480f6-57f4-4dec-a609-000abf1bf7de,unict_027_1067,0,0.0,284.9,s3://ego4d-unict/videos/unict_027_1067/mp4_data/video_chunk_00.mp4
46e07357-6946-4ff0-ba36-ae11840bdc39,subject00003_video00082,0,0.0,300.0,s3://ego4d-minnesota/subject00003/video00082/part000.MP4
46e07357-6946-4ff0-ba36-ae11840bdc39,subject00003_video00082,1,300.0,542.63,s3://ego4d-minnesota/subject00003/video00082/part001.MP4
a8175d36-481a-4c4d-9928-f1d31cb2254b,0034,0,0.0,301.03,s3://ego4d-speac/videos/hotpot/videos/session1/participant3_cam#6/MOVI0014.MP4
a8175d36-481a-4c4d-9928-f1d31cb2254b,0034,1,301.03,602.06,s3://ego4d-speac/videos/hotpot/videos/session1/participant3_cam#6/MOVI0012.MP4
a8175d36-481a-4c4d-9928-f1d31cb2254b,0034,2,602.06,668.81,s3://ego4d-speac/videos/hotpot/videos/session1/participant3_cam#6/MOVI0016.MP4
a8175d36-481a-4c4d-9928-f1d31cb2254b,0034,3,668.81,969.48,s3://ego4d-speac/videos/hotpot/videos/session1/participant3_cam#6/MOVI0013.MP4
a8175d36-481a-4c4d-9928-f1d31cb2254b,0034,4,969.48,1270.51,s3://ego4d-speac/videos/hotpot/videos/session1/participant3_cam#6/MOVI0015.MP4
a8175d36-481a-4c4d-9928-f1d31cb2254b,0034,5,1270.51,1465.55,s3://ego4d-speac/videos/hotpot/videos/session1/participant3_cam#6/MOVI0010.MP4
a8175d36-481a-4c4d-9928-f1d31cb2254b,0034,6,1465.55,1766.58,s3://ego4d-speac/videos/hotpot/videos/session1/participant3_cam#6/MOVI0011.MP4
988864ec-f4cc-4637-9e7d-243e003d3218,20200712_E5_GX040081,0,0.0,410.22,s3://ego4d-utokyo/ego4d_20200712/videos/E5/GX040081.MP4
1f95bb4c-3930-42b5-9118-87737dc045ce,unict_015_0340,0,0.0,532.07,s3://ego4d-unict/videos/unict_015_0340/mp4_data/video_chunk_00.mp4
1f95bb4c-3930-42b5-9118-87737dc045ce,unict_015_0340,1,0.0,532.07,videos/unict_015_0340/imu_data/video_chunk_00.csv
1f95bb4c-3930-42b5-9118-87737dc045ce,unict_015_0340,2,532.07,825.6400000000001,videos/unict_015_0340/imu_data/video_chunk_01.csv
1f95bb4c-3930-42b5-9118-87737dc045ce,unict_015_0340,3,532.07,825.6400000000001,s3://ego4d-unict/videos/unict_015_0340/mp4_data/video_chunk_01.mp4
2992424f-0875-469e-9246-65245fee2920,subject00018_video00022,0,0.0,300.0,s3://ego4d-minnesota/subject00018/video00022/part000.MP4
2992424f-0875-469e-9246-65245fee2920,subject00018_video00022,1,300.0,600.0,s3://ego4d-minnesota/subject00018/video00022/part001.MP4
2992424f-0875-469e-9246-65245fee2920,subject00018_video00022,2,600.0,900.0,s3://ego4d-minnesota/subject00018/video00022/part002.MP4
2992424f-0875-469e-9246-65245fee2920,subject00018_video00022,3,900.0,1200.0,s3://ego4d-minnesota/subject00018/video00022/part003.MP4
2992424f-0875-469e-9246-65245fee2920,subject00018_video00022,4,1200.0,1500.0,s3://ego4d-minnesota/subject00018/video00022/part004.MP4
2992424f-0875-469e-9246-65245fee2920,subject00018_video00022,5,1500.0,1800.0,s3://ego4d-minnesota/subject00018/video00022/part005.MP4
87e5e86f-c37a-4db0-8ea0-8c0fc81ec98d,078_0723_0444,0,0.0,707.73,s3://ego4d-kaust/batch1/078/078_0723_0444/imu/GH012444-imu.csv
87e5e86f-c37a-4db0-8ea0-8c0fc81ec98d,078_0723_0444,1,0.0,707.73,s3://ego4d-kaust/batch1/078/078_0723_0444/videos/GH012444.mp4
87e5e86f-c37a-4db0-8ea0-8c0fc81ec98d,078_0723_0444,2,707.73,1415.46,s3://ego4d-kaust/batch1/078/078_0723_0444/imu/GH022444-imu.csv
